project_id,project_number,project_name,url,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_ha
58746,MO/2019/58746,"maintenance, management and operation of National Highways No.4A (New NH 748), on the stretch of land from From Design Chainage Km 113.800 to Km 114.200 (Existing Km 114/000 to Km 114/400), Design Chainage Km 125.000 to Km. 127.000(Existing Chainage. Km 126/200 to Km 128/000) (Bandora to Farmagudi Section) and Left Out Pockets in Candepar Re-Alignment of NH-4A (New NH - 748) in the state of Goa on EPC mode under NHDP-IV NHDP-िव",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58746,11.5,1.25,10.25,0.0
58747,MO/2019/58747,Widening and Strengthening of NH - 167 from km 227 / 6 to km 283 / 0 in Haggari - Raichur - Jadcherla section in the state of Andhra Pradesh on EPC mode under corridor approach विडेनिंग एंड स्ट्रेंग्थेनिंग ऑफ़ नह - १६७ फ्रॉम कम २२७ / ६ तो कम २८३ / ० इन हग्गारी - रायचूर - जड्चर्ला सेक्शन इन थे स्टेट ऑफ़ आंध्र प्रदेश ों एप्स मोड अंडर कॉरिडोर एप्रोच,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58747,137.747,131.19724,6.54976,0.0
58748,MO/2019/58748,Acquisition of land for construction of bypass for Jharsuguda town including ROB on NH-49 एक्वीजीशन ऑफ़ लैंड फॉर कंस्ट्रक्शन ऑफ़ बाईपास फॉर झारसुगुड़ा टाउन इन्क्लूडिंग रॉब ों NH-४९,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58748,170.0,0.0,170.0,0.0
58752,MO/2019/58752,Detailed Project Report (DPR)/ Feasibility study for 4 Package (2 New declared NH & 2 In Principle NH) in the state of Madhya Pradesh during 2016-17 (Sanctioned issued under Ministrys letter no. RW/NH-12037/06/2016/MP/P-5 dated 30.03.2017 ) - regarding revised technical approval. (Package-3) डिटेल्ड प्रोजेक्ट रिपोर्ट डीपीआर/फिजिबिलिटी फिजिबिलिटी स्टडी फॉर 4 पैकेज ( न्यू डिक्लेयरड एन .एच. ) इन द स्टेट ऑफ मध्यप्रदेश ड्यूरिंग 2016-17 (सेंक्शन इसूड अंडर मिनिस्ट्री लेटर नं. RW/NH- 12037/06/2016/Misc/MP/P-5 dated 30.03.2017)- रिगार्डिंग रिवाइज्ड टेक्निकल एप्रूवल. (पैकेज-3 ),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58752,1239.96,506.407,733.553,0.0
58754,MO/2019/58754,"Development of NH-116B from Ch.45.986km to 56.930km viz., Contai/Kanthi Bypass in the district of Purba Medinipur राष्ट्रीय राजमार्ग- 116 बी को उन्नत करने हेतु पूर्वी मेदिनीपूर जिले के कि. मी. 45.986 से कि. मी. 56.930 तक में कॉन्टाई/काँथी उपमार्ग के निर्माण के लिये",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58754,47.61,0.0,47.61,0.0
58755,MO/2019/58755,Up-gradation to 2 lane road with paved shoulder of Himayatnagar to Fulsawngi (Design Chainage Km. 64.700 to Km. 103.713) of NH-752I on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58755,72.47,58.36,14.11,0.0
58767,MO/2019/58767,Land Acquisition for Four laning of Vapi-Dadra-Silvassa- Velugam-Sutrakar- to Talasari Road NH-848A in Taluka Talasari Dist. Palghar in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58767,23.1,0.22,22.88,0.218296
58768,MO/2019/58768,Widening to two lane with paved shoulders from Km 544 . 200 to Km 594 . 00 ( Hosamane Cross to Pandavapura ) section in Karnataka state on EPC Mode (Job No. NH-150A-KNT-2016-17-835) वाइडनिंग टीओ ट्वो लेन विथ पेव्ड शोल्डर्स फ्रॉम केऍम्‌ 544 . 200 टीओ केऍम्‌ 594 . 00 ( होसमने क्रॉस टीओ पांडवपुरा ) सेक्शन आईएन कर्नाटका स्टेट ओन ईपीसी मोडे (जॉब नो. ऍन्‌हॆच्‌-150ए-केऍन्‌टी-2016-17-835),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58768,79.68,39.0,40.68,0.0
58777,MO/2019/58777,Construction of Two Lane With Paved Shoulder From Km . 2 . 00 to Km . 15 . 980 of Thirthahalli to Megaravalli Section of NH - 169 A in the state of Karnataka कंस्ट्रक्शन ऑफ़ तवो लेन विथ पवेद शोल्डर फ्रॉम कम . २ . ०० तो कम . १५ . ९८० ऑफ़ तीर्थहल्ली तो मेगरावल्ली सेक्शन ऑफ़ नह - १६९ ा इन थे स्टेट ऑफ़ कर्नाटक,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58777,36.0,5.0,31.0,0.0
58778,MO/2019/58778,Detailed Project Report (DPR)/ Feasibility study for 4 Package (2 New declared NH & 2 In Principle NH) in the state of Madhya Pradesh during 2016-17 (Sanctioned issued under Ministrys letter no. RW/NH-12037/06/2016/MP/P-5 dated 30.03.2017 ) - regarding revised technical approval.( Package-3 ) N.H. no.-552 Ext. Mihona-Lahar-Bhander-Chirgaon-Road (Nivi-Village) UP. Border Road Chainage From K.m. 89+780 to 89+980 = 200 M. K.m. डिटेल्ड प्रोजेक्ट रिपोर्ट डीपीआर/फिजिबिलिटी फिजिबिलिटी स्टडी फॉर 4 पैकेज ( न्यू डिक्लेयरड एन .एच. ) इन द स्टेट ऑफ मध्यप्रदेश ड्यूरिं 2016-17 (सेंक्शन इसूड अंडर मिनिस्ट्री लेटर नं. RW/NH 12037/06/2016/Misc/MP/P-5 dated 30.03.2017)-रिगार्डिंग रिवाइज्ड टेक्निकल एप्रूवल (पैकेज - 3) एन.एच.-552 विस्तार मिहोना-लहार-भांडेर-चिरगाँव मार्ग (निवि ग्राम ) यूपी सिमा मार्ग चैनेज कि.मी. 89+780 से 89+980 = 200 मीटर कि.मी.,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58778,251.06,140.81,110.25,0.0
58779,MO/2019/58779,Construction of Four Lane With Paved Shoulder From Ds . Ch . 76 . 040 ( Ex . Km . 77 ) to Ds . Ch . 85 . 200 ( Ex Km . 87 ) from Parkala to Malpe Section of Nh - 169 A in the State of Karnataka (NH-169A-KNT-2017-18-891) कंस्ट्रक्शन ओएफ फोर लेन विथ पेव्ड शोल्डर फ्रॉम डीऍस्‌ . सीहॆच्‌ . 76 . 040 ( ईएक्स . केऍम्‌ . 77 ) टीओ डीऍस्‌ . सीहॆच्‌ . 85 . 200 ( ईएक्स केऍम्‌ . 87 ) फ्रॉम परकला टीओ मालपे सेक्शन ओएफ ऍन्‌हॆच्‌ - 169 ए आईएन थे स्टेट ओएफ कर्नाटक (ऍन्‌हॆच्‌-169ए-केऍन्‌टी-2017-18-891),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58779,40.041,10.0,30.041,0.0
58784,MO/2019/58784,"Establishment of NH-114A with a minimum of 2-Lane with paved shoulder configuration starting from Mansuba More on NH-60 to Sinrichura (Jharkhand border), total length of Road 14 km in the District of Birbhum, West Bengal पश्चिम बंगाल राज्य के बीरभूम जिले में राष्ट्रीय राजमार्ग संख्या 114A को राष्ट्रीय राजमार्ग संख्या 60 के अपर मनसुबा मोर से सिंरिचुरा (झारखन्ड वडार) तक कुल लंबाई 14कि.मि नुन्यतम 2-लेन पेभ्ड सोलडार विन्यास के साथ स्थापना",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58784,49.736,0.0,49.736,0.0
58787,MO/2019/58787,Rehabilitaion and up-gradation of Parali-Pimpla Dahiguda section on NH-548B from 0/00 to Km. 18/440 to Two lane with paved shoulder configaration on EPC mode in the state of Maharashtra Maharashtra,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58787,59.96,54.0,5.96,0.0
58790,MO/2019/58790,"Consultancy services for feasibility study, Detailed project report survey and preparation of land plan for widening of two lane with paved shoulders from Km.50.00 to Km.89.30 of NH-150A Jewaraji-Chamrajnagar section in the state of karnataka. व्यवहार्यता अध्ययन के लिए कंसल्टेंसी सेवाएं, विस्तृत परियोजना रिपोर्ट सर्वेक्षण और कर्णटक राज्य में NH-150A जियराजी-चामराजनगर खंड के किमी 50.00 से Km.89.30 तक पक्के कंधों के साथ दो लेन के चौड़ीकरण के लिए भूमि योजना तैयार करना।",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58790,201.15,177.75,23.4,0.0
58791,MO/2019/58791,Construction of 2 Lane ROB in lieu of LC No.31 and at Km2/100 (Railway Km 33/900-1000) on NH-326A through EPC Mode in Srikakulam District in andhra pradesh आंध्र प्रदेश राज्य के श्रीकाकुलम जिले में ई.पी.सी. मोड के माध्यम से एन.एच.-326A पर एल.सी. क्र.31 में अधिग्रहित कि.मी. 2/100 (रेलवे कि.मी. 33/900-1000) पर 2 लेन आर.ओ.बी. का निर्माण।,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58791,10.86,2.73,8.13,0.0
58792,MO/2019/58792,Construction of 2 Lane ROB and its approaches in lieu of LC No.414 at Km 33/100 (Railway Km 730/11-33) on NH-326A through EPC Mode in Srikakulam District in Andhra Pradesh आंध्र प्रदेश राज्य के श्रीकाकुलम जिले में इपीसी मोड द्वारा रारा - 326A पर एलसी सं. 414 में अधिग्रहित किमी. 33/100 (रेलवे किमी 730/11-33) पर दो लेन आरओबी का निर्माण,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58792,6.518,1.757,4.761,0.0404694
58793,MO/2019/58793,Upgradation of Chhatrapati Chowk Latur to Pangaon of NH-548B Chhatrapti Chowk Latur to Renapur Phata from Km 184/950 to Km. 164/200 and NH 361H- Renapur Phata to Pangaon from Km. 59/400 to 38/200 to two lanes with paved shoulder/ four lane configuration [Omerga-Ausa-Latur-Renapur-Pangaon-Dharmapuri-Parali-Injegaon road design chainage km. 64/250 (Chhatrapati Chowk Latur) to km. 106/200 (Pangaon) (Lenght-41.95 km) in the state of Maharashtra on EPC mode under NH(O) NH(O),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58793,102.92,87.48,15.44,0.0
58805,MO/2019/58805,Construction of Highlevel RCC Major Bridge at Km 38 (Bandhuganj) on NH-110 ( New NH - 33 in km. 52.00 in the State of Bihar. बिहार राज्य अंतर्गत राष्ट्रीय राजमार्ग संख्या - 110 के कि0मी0 38.000 (बंधुगंज ) ( नया राष्ट्रीय राजमार्ग संख्या - 33 के कि0मी0 52.00 ) में उच्चस्तरीय आर0 सी0 सी0 पुल का निर्माण कार्य |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58805,0.298,0.0,0.298,0.0
58808,MO/2019/58808,Up-gradation to Two lane with paved shoulders of Karad-Chiplun-Patan-Guhagar Road from exisiting Km 00+000 to 26+890 & 40+610 Km 54+260 (SH-78) (Design km. 00+000 to 26+230 & 40+000 km 53+600) (Length - 39.83 Km) of NH-166E in the state of Maharshtra on EPC mode mode,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58808,98.88,60.5,38.38,1.0853
58810,MO/2019/58810,Widening to two lane with paved shoulders from Km. 0.00 to Km.14.90 of NH-167 Hagari-Jadecherla section in the state of Karnataka विडेनिंग तो तवो लेन विथ पवेद शोल्डर्स फ्रॉम Km. 0.०० तो Km.14.९० ऑफ़ व् NH-१६७ Hagari-जड्चर्ला सेक्शन इन थे स्टेट ऑफ़ कर्नाटक,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58810,5.0,2.0,3.0,0.0
